STATION,NAME,DATE,PRCP,SNOW,TMAX,TMIN,Month,Year
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",3/22/1993,0.04,0,64,41,3,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",3/23/1993,0.61,0,56,48,3,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",3/24/1993,0,0,58,41,3,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",3/25/1993,0,0,56,35,3,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",3/26/1993,0,0,56,34,3,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",3/27/1993,0,0,59,40,3,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",3/28/1993,0,0,60,33,3,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",3/29/1993,0.02,0,62,41,3,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",3/30/1993,0.15,0,56,41,3,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",3/31/1993,0.05,0,60,45,3,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",4/1/1993,0.32,0,60,39,4,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",4/2/1993,0.22,0,54,46,4,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",4/3/1993,0.51,0,55,48,4,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",4/4/1993,0.1,0,57,37,4,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",4/5/1993,0.05,0,58,39,4,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",4/6/1993,0,0,58,43,4,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",4/7/1993,0.11,0,58,42,4,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",4/8/1993,0.39,0,67,46,4,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",4/9/1993,1.3,0,59,45,4,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",4/10/1993,0.75,0,53,43,4,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",4/11/1993,0.19,0,51,39,4,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",4/12/1993,0.1,0,52,32,4,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",4/13/1993,0.1,0,57,35,4,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",4/14/1993,0.02,0,57,37,4,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",4/15/1993,0.24,0,61,42,4,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",4/16/1993,0.11,0,57,40,4,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",4/17/1993,0.48,0,59,45,4,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",4/18/1993,0.41,0,57,42,4,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",4/19/1993,0.21,0,57,36,4,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",4/20/1993,0,0,65,42,4,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",4/21/1993,0.15,0,64,44,4,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",4/22/1993,0.09,0,63,45,4,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",4/23/1993,0.2,0,54,46,4,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",4/24/1993,0.27,0,54,46,4,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",4/25/1993,0.04,0,62,49,4,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",4/26/1993,0.19,0,56,45,4,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",4/27/1993,0.02,0,59,38,4,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",4/28/1993,0,0,61,43,4,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",4/29/1993,0.22,0,60,47,4,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",4/30/1993,0.03,0,65,46,4,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",5/1/1993,0,0,63,42,5,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",5/2/1993,0.01,0,59,47,5,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",5/3/1993,0.54,0,65,48,5,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",5/4/1993,0.11,0,58,40,5,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",5/5/1993,0,0,61,40,5,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",5/6/1993,0.29,0,65,44,5,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",5/7/1993,0,0,59,40,5,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",5/8/1993,0.14,0,56,45,5,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",5/9/1993,0.01,0,61,41,5,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",5/10/1993,0,0,73,47,5,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",5/11/1993,0,0,80,43,5,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",5/12/1993,0,0,68,52,5,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",5/13/1993,0.03,0,65,49,5,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",5/14/1993,0,0,72,48,5,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",5/15/1993,0,0,66,51,5,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",5/16/1993,0,0,72,44,5,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",5/17/1993,0,0,76,45,5,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",5/18/1993,0,0,83,50,5,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",5/19/1993,0,0,78,54,5,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",5/20/1993,0.19,0,75,49,5,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",5/21/1993,0.07,0,72,53,5,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",5/22/1993,0.02,0,66,51,5,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",5/23/1993,0,0,68,51,5,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",5/24/1993,0,0,84,47,5,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",5/25/1993,0.59,0,83,55,5,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",5/26/1993,0.29,0,64,52,5,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",5/27/1993,0.73,0,76,55,5,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",5/28/1993,0.35,0,70,52,5,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",5/29/1993,0.28,0,64,52,5,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",5/30/1993,0.31,0,76,55,5,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",5/31/1993,0.55,0,69,55,5,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",6/1/1993,0.43,0,67,51,6,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",6/2/1993,0.31,0,62,50,6,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",6/3/1993,0.04,0,66,45,6,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",6/4/1993,0.1,0,70,51,6,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",6/5/1993,0.85,0,70,53,6,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",6/6/1993,0,0,67,54,6,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",6/7/1993,0,0,63,51,6,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",6/8/1993,0,0,67,47,6,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",6/9/1993,0,0,68,54,6,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",6/10/1993,0.1,0,66,46,6,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",6/11/1993,0.13,0,66,47,6,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",6/12/1993,0.02,0,61,44,6,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",6/13/1993,0,0,69,42,6,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",6/14/1993,0.01,0,73,54,6,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",6/15/1993,0.02,0,76,54,6,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",6/16/1993,0,0,65,52,6,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",6/17/1993,0,0,73,53,6,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",6/18/1993,0,0,79,54,6,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",6/19/1993,0,0,83,54,6,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",6/20/1993,0,0,75,48,6,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",6/21/1993,0,0,77,51,6,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",6/22/1993,0.09,0,66,48,6,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",6/23/1993,0.01,0,65,40,6,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",6/24/1993,0,0,70,45,6,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",6/25/1993,0,0,80,55,6,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",6/26/1993,0,0,86,52,6,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",6/27/1993,0,0,76,54,6,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",6/28/1993,0,0,71,48,6,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",6/29/1993,0,0,70,49,6,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",6/30/1993,0,0,73,52,6,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",7/1/1993,0,0,77,54,7,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",7/2/1993,0.01,0,75,56,7,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",7/3/1993,0,0,74,52,7,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",7/4/1993,0,0,70,53,7,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",7/5/1993,0,0,76,51,7,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",7/6/1993,0,0,74,51,7,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",7/7/1993,0,0,74,46,7,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",7/8/1993,0,0,75,49,7,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",7/9/1993,0,0,81,45,7,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",7/10/1993,0,0,74,46,7,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",7/11/1993,0,0,77,54,7,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",7/12/1993,0,0,71,45,7,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",7/13/1993,0,0,70,55,7,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",7/14/1993,0.03,0,69,55,7,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",7/15/1993,0,0,71,52,7,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",7/16/1993,0,0,72,53,7,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",7/17/1993,0.09,0,70,55,7,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",7/18/1993,0,0,75,48,7,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",7/19/1993,0,0,79,56,7,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",7/20/1993,0.08,0,75,56,7,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",7/21/1993,0,0,72,50,7,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",7/22/1993,0.41,0,70,57,7,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",7/23/1993,0.05,0,69,57,7,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",7/24/1993,0,0,70,53,7,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",7/25/1993,0,0,70,51,7,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",7/26/1993,0,0,73,48,7,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",7/27/1993,0,0,78,48,7,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",7/28/1993,0,0,86,55,7,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",7/29/1993,0.12,0,66,47,7,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",7/30/1993,0,0,72,45,7,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",7/31/1993,0,0,79,54,7,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",8/1/1993,0,0,87,63,8,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",8/2/1993,0,0,92,62,8,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",8/3/1993,0,0,96,66,8,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",8/4/1993,0,0,99,58,8,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",8/5/1993,0,0,95,54,8,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",8/6/1993,0,0,90,52,8,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",8/7/1993,0.01,0,83,52,8,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",8/8/1993,0.01,0,76,57,8,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",8/9/1993,0,0,77,55,8,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",8/10/1993,0,0,76,48,8,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",8/11/1993,0,0,78,55,8,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",8/12/1993,0,0,81,50,8,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",8/13/1993,0,0,75,54,8,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",8/14/1993,0,0,70,57,8,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",8/15/1993,0.2,0,70,57,8,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",8/16/1993,0.02,0,74,55,8,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",8/17/1993,0,0,74,46,8,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",8/18/1993,0,0,81,53,8,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",8/19/1993,0.06,0,86,60,8,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",8/20/1993,0,0,78,59,8,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",8/21/1993,0,0,70,58,8,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",8/22/1993,0,0,78,48,8,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",8/23/1993,0.01,0,88,59,8,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",8/24/1993,0,0,74,42,8,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",8/25/1993,0,0,74,42,8,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",8/26/1993,0,0,71,49,8,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",8/27/1993,0,0,81,46,8,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",8/28/1993,0,0,79,49,8,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",8/29/1993,0,0,74,53,8,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",8/30/1993,0,0,83,58,8,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",8/31/1993,0,0,89,50,8,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",9/1/1993,0,0,90,43,9,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",9/2/1993,0,0,81,47,9,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",9/3/1993,0,0,87,47,9,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",9/4/1993,0,0,88,46,9,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",9/5/1993,0,0,84,47,9,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",9/6/1993,0,0,76,49,9,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",9/7/1993,0,0,84,52,9,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",9/8/1993,0,0,87,52,9,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",9/9/1993,0,0,93,52,9,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",9/10/1993,0,0,91,49,9,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",9/11/1993,0,0,90,43,9,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",9/12/1993,0,0,74,43,9,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",9/13/1993,0,0,73,51,9,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",9/14/1993,0,0,81,42,9,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",9/15/1993,0.04,0,77,52,9,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",9/16/1993,0.02,0,70,48,9,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",9/17/1993,0,0,77,42,9,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",9/18/1993,0,0,78,37,9,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",9/19/1993,0,0,70,45,9,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",9/20/1993,0,0,66,37,9,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",9/21/1993,0.01,0,64,42,9,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",9/22/1993,0,0,70,48,9,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",9/23/1993,0,0,76,37,9,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",9/24/1993,0,0,79,35,9,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",9/25/1993,0,0,78,46,9,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",9/26/1993,0,0,79,45,9,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",9/27/1993,0,0,88,43,9,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",9/28/1993,0,0,85,43,9,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",9/29/1993,0,0,82,44,9,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",9/30/1993,0,0,88,44,9,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",10/1/1993,0,0,83,40,10,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",10/2/1993,0,0,84,40,10,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",10/3/1993,0,0,84,42,10,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",10/4/1993,0,0,83,45,10,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",10/5/1993,0,0,81,46,10,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",10/6/1993,0,0,69,46,10,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",10/7/1993,0.02,0,60,47,10,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",10/8/1993,0,0,64,38,10,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",10/9/1993,0,0,72,44,10,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",10/10/1993,0.03,0,79,45,10,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",10/11/1993,0,0,71,47,10,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",10/12/1993,0.15,0,68,53,10,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",10/13/1993,0.01,0,66,53,10,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",10/14/1993,0.19,0,67,52,10,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",10/15/1993,0.32,0,62,53,10,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",10/16/1993,0.25,0,62,48,10,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",10/17/1993,0,0,63,42,10,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",10/18/1993,0.01,0,60,38,10,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",10/19/1993,0,0,62,42,10,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",10/20/1993,0,0,66,40,10,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",10/21/1993,0,0,65,41,10,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",10/22/1993,0,0,66,40,10,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",10/23/1993,0,0,69,38,10,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",10/24/1993,0.04,0,68,36,10,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",10/25/1993,0,0,62,41,10,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",10/26/1993,0,0,66,44,10,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",10/27/1993,0,0,73,36,10,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",10/28/1993,0,0,66,37,10,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",10/29/1993,0,0,70,44,10,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",10/30/1993,0,0,70,35,10,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",10/31/1993,0.05,0,68,37,10,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",11/1/1993,0,0,63,36,11,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",11/2/1993,0,0,57,31,11,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",11/3/1993,0.16,0,58,33,11,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",11/4/1993,0,0,61,36,11,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",11/5/1993,0,0,57,35,11,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",11/6/1993,0,0,57,28,11,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",11/7/1993,0,0,58,26,11,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",11/8/1993,0,0,52,28,11,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",11/9/1993,0,0,47,30,11,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",11/10/1993,0,0,55,36,11,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",11/11/1993,0,0,58,25,11,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",11/12/1993,0.01,0,47,25,11,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",11/13/1993,0.01,0,49,35,11,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",11/14/1993,0,0,53,26,11,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",11/15/1993,0,0,48,25,11,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",11/16/1993,0.01,0,48,28,11,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",11/17/1993,0.1,0,47,41,11,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",11/18/1993,0.22,0,49,32,11,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",11/19/1993,0,0,49,36,11,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",11/20/1993,0,0,44,36,11,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",11/21/1993,0.01,0,39,33,11,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",11/22/1993,0.24,0,45,34,11,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",11/23/1993,0.07,0,41,30,11,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",11/24/1993,0,0,34,19,11,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",11/25/1993,0,0,35,24,11,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",11/26/1993,0,0,39,18,11,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",11/27/1993,0.11,0,40,22,11,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",11/28/1993,0,0,44,32,11,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",11/29/1993,0.08,0,41,35,11,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",11/30/1993,0.01,0,54,35,11,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",12/1/1993,1.43,0,51,38,12,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",12/2/1993,0.58,0,58,38,12,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",12/3/1993,0.01,0,50,42,12,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",12/4/1993,0.31,0,55,41,12,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",12/5/1993,0.19,0,50,32,12,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",12/6/1993,0.01,0,39,34,12,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",12/7/1993,0.47,0,48,33,12,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",12/8/1993,1.22,0,50,45,12,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",12/9/1993,0.72,0,50,44,12,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",12/10/1993,0.34,0,64,46,12,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",12/11/1993,1.92,0,50,43,12,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",12/12/1993,0.11,0,48,34,12,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",12/13/1993,0.01,0,47,38,12,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",12/14/1993,0.26,0,50,41,12,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",12/15/1993,0.13,0,49,42,12,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",12/16/1993,0,0,50,35,12,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",12/17/1993,0,0,40,33,12,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",12/18/1993,0,0,39,23,12,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",12/19/1993,0,0,41,24,12,1993
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",12/20/1993,0,0,41,24,12,1993
